<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
LQD.US,5,20251202,202500,110.995,111.025,110.995,111.015,194893,0
LQD.US,5,20251202,203000,111.015,111.02,110.99,110.99,267460,0
LQD.US,5,20251202,203500,110.99,111.01,110.99,110.99,148671,0
LQD.US,5,20251202,204000,110.995,111,110.99,110.9914,45174,0
LQD.US,5,20251202,204500,110.995,111.01,110.98,111.005,104909,0
LQD.US,5,20251202,205000,111.005,111.02,111.0025,111.015,63387,0
LQD.US,5,20251202,205500,111.015,111.05,111,111,348102,0
LQD.US,5,20251202,210000,110.995,111.02,110.985,111.015,609101,0
LQD.US,5,20251202,210500,111.015,111.03,111.01,111.01,684903,0
LQD.US,5,20251202,211000,111.01,111.04,111,111.03,369639,0
LQD.US,5,20251202,211500,111.025,111.03,111.01,111.01,150695,0
LQD.US,5,20251202,212000,111.01,111.015,111,111.005,251441,0
LQD.US,5,20251202,212500,111.005,111.0099,110.97,110.975,630368,0
LQD.US,5,20251202,213000,110.975,110.9799,110.95,110.965,490522,0
LQD.US,5,20251202,213500,110.965,110.97,110.95,110.955,277510,0
LQD.US,5,20251202,214000,110.955,110.96,110.93,110.935,464657,0
LQD.US,5,20251202,214500,110.935,110.95,110.9301,110.935,214680,0
LQD.US,5,20251202,215000,110.935,110.94,110.925,110.935,1101955,0
LQD.US,5,20251202,215500,110.935,110.94,110.91,110.92,1361912,0
LQD.US,5,20251203,153000,111.01,111.02,110.97,111.015,213432,0
LQD.US,5,20251203,153500,111.015,111.04,111,111.04,383179,0
LQD.US,5,20251203,154000,111.04,111.06,111.0123,111.06,499923,0
LQD.US,5,20251203,154500,111.06,111.1,111.055,111.095,364793,0
LQD.US,5,20251203,155000,111.1,111.125,111.09,111.125,494006,0
LQD.US,5,20251203,155500,111.125,111.13,111.11,111.115,150789,0
LQD.US,5,20251203,160000,111.115,111.115,111.03,111.055,395557,0
LQD.US,5,20251203,160500,111.055,111.12,111.05,111.115,279002,0
LQD.US,5,20251203,161000,111.12,111.165,111.095,111.11,513748,0
LQD.US,5,20251203,161500,111.11,111.13,111.105,111.1275,286264,0
LQD.US,5,20251203,162000,111.125,111.125,111.1,111.105,427189,0
LQD.US,5,20251203,162500,111.1,111.125,111.07,111.07,228905,0
LQD.US,5,20251203,163000,111.08,111.1,111.0601,111.095,360800,0
LQD.US,5,20251203,163500,111.09,111.09,110.95,110.97,727408,0
LQD.US,5,20251203,164000,110.97,110.99,110.9601,110.98,274857,0
LQD.US,5,20251203,164500,110.98,110.995,110.97,110.97,137224,0
LQD.US,5,20251203,165000,110.9645,110.985,110.96,110.975,113281,0
LQD.US,5,20251203,165500,110.975,110.995,110.97,110.98,805559,0
LQD.US,5,20251203,170000,110.985,111.01,110.98,110.995,297086,0
LQD.US,5,20251203,170500,110.995,111.018,110.995,111.01,190069,0
LQD.US,5,20251203,171000,111.01,111.0299,111,111.005,385271,0
LQD.US,5,20251203,171500,111,111.01,110.97,111.01,142089,0
LQD.US,5,20251203,172000,111.01,111.02,111,111.005,225591,0
LQD.US,5,20251203,172500,111.0001,111.029,111,111.025,120648,0
LQD.US,5,20251203,173000,111.02,111.02,111,111.0089,362904,0
LQD.US,5,20251203,173500,111.0092,111.03,111.0081,111.03,107179,0
LQD.US,5,20251203,174000,111.035,111.04,111.02,111.035,109824,0
LQD.US,5,20251203,174500,111.04,111.06,111.04,111.0547,44947,0
LQD.US,5,20251203,175000,111.057,111.057,111.03,111.035,111097,0
LQD.US,5,20251203,175500,111.035,111.05,111.03,111.035,770402,0
LQD.US,5,20251203,180000,111.04,111.07,111.035,111.07,533757,0
LQD.US,5,20251203,180500,111.0629,111.07,111.04,111.045,192102,0
LQD.US,5,20251203,181000,111.04,111.0801,111.03,111.0801,231780,0
LQD.US,5,20251203,181500,111.081,111.1,111.081,111.095,48156,0
LQD.US,5,20251203,182000,111.1,111.105,111.08,111.08,84797,0
LQD.US,5,20251203,182500,111.085,111.11,111.08,111.105,80945,0
LQD.US,5,20251203,183000,111.1,111.12,111.1,111.105,67116,0
LQD.US,5,20251203,183500,111.105,111.13,111.1,111.125,341392,0
LQD.US,5,20251203,184000,111.125,111.125,111.095,111.1,65373,0
LQD.US,5,20251203,184500,111.1,111.12,111.1,111.11,53193,0
LQD.US,5,20251203,185000,111.1038,111.1401,111.1038,111.14,333792,0
LQD.US,5,20251203,185500,111.145,111.155,111.135,111.14,113799,0
LQD.US,5,20251203,190000,111.14,111.17,111.135,111.165,541122,0
LQD.US,5,20251203,190500,111.165,111.18,111.16,111.17,149687,0
LQD.US,5,20251203,191000,111.17,111.1795,111.16,111.175,203689,0
LQD.US,5,20251203,191500,111.175,111.18,111.15,111.15,78196,0
LQD.US,5,20251203,192000,111.15,111.16,111.12,111.15,134171,0
LQD.US,5,20251203,192500,111.16,111.165,111.15,111.15,137299,0
LQD.US,5,20251203,193000,111.15,111.16,111.14,111.1545,74552,0
LQD.US,5,20251203,193500,111.15,111.1652,111.15,111.165,70024,0
